,airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,departure_airport,arrival_airport
26212,American,465,6:00AM,12:39PM,579,7.6,3.0,2018-01-02,EWR,SFO
26213,United,465,12:00PM,6:39PM,579,0.0,3.0,2018-01-02,LGA,SFO
26214,United,465,9:16AM,3:58PM,582,6.6,3.0,2018-01-02,LGA,SFO
26215,United,465,6:00AM,12:49PM,589,7.5,3.0,2018-01-02,LGA,SFO
26216,United,465,10:00AM,4:49PM,589,0.0,3.0,2018-01-02,LGA,SFO
26217,United,465,3:00PM,9:55PM,595,0.0,3.0,2018-01-02,LGA,SFO
26218,American,465,6:15AM,1:14PM,599,7.6,3.0,2018-01-02,EWR,SFO
26219,United,465,9:00AM,4:01PM,601,6.9,3.0,2018-01-02,LGA,SFO
26220,United,465,11:00AM,6:22PM,622,0.0,3.0,2018-01-02,LGA,SFO
26221,United,465,1:00PM,8:26PM,626,0.0,3.0,2018-01-02,LGA,SFO
26222,United,465,11:00AM,6:39PM,639,0.0,3.0,2018-01-02,LGA,SFO
26223,United,465,6:05AM,1:48PM,643,6.7,3.0,2018-01-02,LGA,SFO
26224,United,465,9:16AM,5:04PM,648,6.7,3.0,2018-01-02,LGA,SFO
26225,United,465,9:00AM,4:49PM,649,6.8,3.0,2018-01-02,LGA,SFO
26226,American,465,9:09AM,4:59PM,650,7.6,3.0,2018-01-02,EWR,SFO
26227,United,465,11:35AM,7:30PM,655,7.0,3.0,2018-01-02,LGA,SFO
26228,United,465,2:00PM,9:55PM,655,0.0,3.0,2018-01-02,LGA,SFO
26229,United,465,8:00AM,4:01PM,661,6.8,3.0,2018-01-02,LGA,SFO
26230,American,465,12:40PM,8:41PM,661,7.5,0.0,2018-01-02,EWR,SFO
26231,American,465,7:10AM,3:17PM,667,7.6,3.0,2018-01-02,EWR,SFO
26232,United,465,7:50AM,3:58PM,668,7.0,3.0,2018-01-02,LGA,SFO
26233,United,465,10:00AM,6:22PM,682,0.0,3.0,2018-01-02,LGA,SFO
26234,United,465,12:00PM,8:26PM,686,0.0,3.0,2018-01-02,LGA,SFO
26235,American,465,6:15AM,2:59PM,704,7.4,3.0,2018-01-02,EWR,SFO
26236,American,465,4:20PM,1:04AM,704,7.4,3.0,2018-01-02,EWR,SFO
26237,Virgin America,465,7:00AM,8:01AM,1681,6.3,4.0,2018-01-02,JFK,SFO
26238,Alaska,466,7:15AM,5:20PM,785,7.4,4.5,2018-01-02,JFK,SFO
26239,United,467,3:21PM,9:25PM,544,6.7,3.0,2018-01-02,EWR,SFO
26240,United,472,6:00AM,9:26AM,386,8.6,3.0,2018-01-02,EWR,SFO
26241,United,472,11:45AM,3:15PM,390,8.6,3.0,2018-01-02,EWR,SFO
26242,United,472,3:25PM,7:01PM,396,8.6,3.0,2018-01-02,EWR,SFO
26243,United,472,4:25PM,8:01PM,396,8.6,3.0,2018-01-02,EWR,SFO
26244,United,473,7:30AM,4:09PM,699,6.4,3.0,2018-01-02,EWR,SFO
26245,Virgin America,474,9:30AM,1:13PM,403,8.6,4.0,2018-01-02,JFK,SFO
26246,Alaska,474,9:30AM,1:13PM,403,8.6,4.0,2018-01-02,JFK,SFO
26247,Virgin America,474,7:30AM,11:19AM,409,8.6,4.0,2018-01-02,JFK,SFO
26248,Alaska,474,7:30AM,11:19AM,409,8.6,4.0,2018-01-02,JFK,SFO
26249,United,474,10:35AM,7:17PM,702,7.0,3.0,2018-01-02,EWR,SFO
26250,Virgin America,474,8:00AM,8:06PM,906,7.3,4.0,2018-01-02,EWR,SFO
26251,Alaska,475,7:15AM,10:50AM,395,8.6,4.0,2018-01-02,EWR,SFO
26252,Virgin America,475,7:15AM,10:50AM,395,8.6,4.0,2018-01-02,EWR,SFO
26253,American,476,2:34PM,8:41PM,547,7.4,3.0,2018-01-02,LGA,SFO
26254,American,476,1:00PM,8:41PM,641,7.3,3.0,2018-01-02,LGA,SFO
26255,United,477,6:00AM,4:09PM,789,6.1,3.0,2018-01-02,EWR,SFO
26256,United,480,4:51PM,9:44PM,473,7.2,3.0,2018-01-02,EWR,SFO
26257,United,480,5:55AM,12:05PM,550,7.7,3.0,2018-01-02,EWR,SFO
26258,Alaska,482,11:25AM,5:13PM,528,7.1,4.0,2018-01-02,LGA,SFO
26259,Alaska,482,1:00PM,8:06PM,606,7.7,4.0,2018-01-02,JFK,SFO
26260,Alaska,482,11:25AM,7:22PM,657,6.9,4.0,2018-01-02,LGA,SFO
26261,Alaska,482,1:00PM,9:37PM,697,7.6,4.0,2018-01-02,JFK,SFO
26262,United,485,2:00PM,9:47PM,647,0.0,0.0,2018-01-02,EWR,SFO
26263,United,488,12:00PM,9:25PM,745,0.0,3.0,2018-01-02,EWR,SFO
26264,American,491,10:52AM,7:55PM,723,7.3,3.0,2018-01-02,EWR,SFO
26265,American,491,7:10AM,4:59PM,769,7.5,3.0,2018-01-02,EWR,SFO
26266,United,493,2:40PM,9:16PM,576,7.2,3.0,2018-01-02,EWR,SFO
26267,United,493,1:40PM,9:16PM,636,6.8,3.0,2018-01-02,EWR,SFO
26268,United,493,11:59AM,9:16PM,737,6.9,3.0,2018-01-02,EWR,SFO
26269,United,496,9:15AM,4:58PM,643,0.0,0.0,2018-01-02,EWR,SFO
26270,American,498,10:12AM,3:39PM,507,6.7,3.0,2018-01-02,EWR,SFO
26271,American,498,12:40PM,7:24PM,584,7.6,3.0,2018-01-02,EWR,SFO
26272,United,500,8:29AM,2:17PM,528,7.0,3.0,2018-01-02,EWR,SFO
26273,United,500,8:29AM,4:12PM,643,7.0,3.0,2018-01-02,EWR,SFO
26274,Alaska,500,6:00AM,2:13PM,673,7.5,4.5,2018-01-02,EWR,SFO
26275,Alaska,500,6:00AM,3:08PM,728,7.5,4.5,2018-01-02,EWR,SFO
26276,American,502,6:50PM,10:35PM,405,8.1,3.0,2018-01-02,JFK,SFO
26277,American,502,7:00AM,10:51AM,411,8.1,3.0,2018-01-02,JFK,SFO
26278,American,502,4:30PM,8:21PM,411,8.1,3.0,2018-01-02,JFK,SFO
26279,Alaska,503,7:50AM,4:03PM,673,7.7,4.0,2018-01-02,JFK,SFO
26280,United,504,7:05AM,1:51PM,586,7.6,3.0,2018-01-02,EWR,SFO
26281,American,504,10:12AM,7:24PM,732,6.4,3.0,2018-01-02,EWR,SFO
26282,United,504,6:00AM,4:12PM,792,6.1,3.0,2018-01-02,EWR,SFO
26283,Alaska,506,6:00AM,3:51PM,771,7.4,4.5,2018-01-02,EWR,SFO
26284,United,506,8:29AM,6:32PM,783,6.7,3.0,2018-01-02,EWR,SFO
26285,United,507,3:04PM,9:48PM,584,0.0,3.0,2018-01-02,EWR,SFO
26286,United,507,3:00PM,12:15AM,735,7.4,3.0,2018-01-02,EWR,SFO
26287,Virgin America,508,8:00AM,5:50PM,770,7.5,4.0,2018-01-02,EWR,SFO
26288,American,509,1:00PM,7:10PM,550,6.6,3.0,2018-01-02,JFK,SFO
26289,American,509,6:30AM,12:44PM,554,6.8,3.0,2018-01-02,JFK,SFO
26290,American,509,4:44PM,11:18PM,574,6.8,3.0,2018-01-02,JFK,SFO
26291,American,509,1:00PM,9:13PM,673,6.5,3.0,2018-01-02,JFK,SFO
26292,American,510,9:45AM,3:39PM,534,7.6,3.0,2018-01-02,JFK,SFO
26293,American,510,1:05PM,7:24PM,559,7.6,3.0,2018-01-02,JFK,SFO
26294,American,510,6:00AM,12:39PM,579,7.6,3.0,2018-01-02,JFK,SFO
26295,American,510,4:10PM,10:54PM,584,7.6,3.0,2018-01-02,JFK,SFO
26296,American,510,5:25PM,12:15AM,590,7.6,3.0,2018-01-02,JFK,SFO
26297,American,510,4:10PM,1:04AM,714,7.4,3.0,2018-01-02,JFK,SFO
26298,Virgin America,511,4:00PM,10:52PM,592,7.7,4.0,2018-01-02,EWR,SFO
26299,Alaska,511,4:00PM,10:52PM,592,7.7,4.0,2018-01-02,EWR,SFO
26300,American,515,5:24PM,11:18PM,534,6.6,3.0,2018-01-02,LGA,SFO
26301,American,515,11:30AM,5:38PM,548,6.6,3.0,2018-01-02,LGA,SFO
26302,American,515,1:00PM,7:10PM,550,6.6,3.0,2018-01-02,LGA,SFO
26303,American,515,4:55PM,11:18PM,563,6.6,3.0,2018-01-02,LGA,SFO
26304,American,515,2:31PM,9:13PM,582,6.6,3.0,2018-01-02,LGA,SFO
26305,American,515,3:55PM,11:18PM,623,6.5,3.0,2018-01-02,LGA,SFO
26306,American,515,10:07AM,5:38PM,631,0.0,3.0,2018-01-02,LGA,SFO
26307,American,515,11:30AM,7:10PM,640,6.5,3.0,2018-01-02,LGA,SFO
26308,American,515,1:00PM,9:13PM,673,6.5,3.0,2018-01-02,LGA,SFO
26309,American,515,2:31PM,11:18PM,707,6.4,3.0,2018-01-02,LGA,SFO
26310,United,515,8:00AM,4:49PM,709,6.7,3.0,2018-01-02,LGA,SFO
26311,United,515,7:00AM,4:01PM,721,6.9,3.0,2018-01-02,LGA,SFO
26312,American,515,8:35AM,5:38PM,723,6.4,3.0,2018-01-02,LGA,SFO
26313,American,515,10:07AM,7:10PM,723,0.0,3.0,2018-01-02,LGA,SFO
26314,United,515,9:00AM,6:22PM,742,6.7,3.0,2018-01-02,LGA,SFO
26315,American,516,6:29AM,11:34AM,485,6.7,3.0,2018-01-02,LGA,SFO
26316,American,516,2:30PM,7:55PM,505,7.8,3.0,2018-01-02,LGA,SFO
26317,American,516,5:30PM,10:58PM,508,7.8,3.0,2018-01-02,LGA,SFO
26318,American,516,11:30AM,4:59PM,509,7.8,3.0,2018-01-02,LGA,SFO
26319,American,516,7:30AM,1:11PM,521,7.8,3.0,2018-01-02,LGA,SFO
26320,American,516,9:30AM,3:17PM,527,7.8,3.0,2018-01-02,LGA,SFO
26321,American,516,4:30PM,10:58PM,568,7.8,3.0,2018-01-02,LGA,SFO
26322,American,516,10:30AM,4:59PM,569,7.8,3.0,2018-01-02,LGA,SFO
26323,American,516,10:30AM,5:01PM,571,7.5,3.0,2018-01-02,LGA,SFO
26324,American,516,8:30AM,3:17PM,587,7.6,3.0,2018-01-02,LGA,SFO
26325,American,516,9:30AM,4:59PM,629,7.7,3.0,2018-01-02,LGA,SFO
26326,American,516,11:00AM,6:40PM,640,7.1,3.0,2018-01-02,LGA,SFO
26327,American,516,7:30AM,3:17PM,647,7.7,3.0,2018-01-02,LGA,SFO
26328,American,516,10:30AM,6:28PM,658,7.6,3.0,2018-01-02,LGA,SFO
26329,American,516,6:29AM,2:34PM,665,6.4,3.0,2018-01-02,LGA,SFO
26330,American,516,11:30AM,7:55PM,685,7.6,3.0,2018-01-02,LGA,SFO
26331,American,516,2:30PM,10:58PM,688,7.6,3.0,2018-01-02,LGA,SFO
26332,American,516,8:30AM,4:59PM,689,7.5,3.0,2018-01-02,LGA,SFO
26333,United,517,10:00AM,6:39PM,699,0.0,3.0,2018-01-02,LGA,SFO
26334,United,517,3:00PM,12:15AM,735,7.2,3.0,2018-01-02,LGA,SFO
26335,United,518,3:45PM,9:55PM,550,6.2,3.0,2018-01-02,EWR,SFO
26336,Virgin America,519,7:00AM,1:04PM,544,7.8,4.0,2018-01-02,JFK,SFO
26337,Virgin America,519,7:00AM,2:00PM,600,7.8,4.0,2018-01-02,JFK,SFO
26338,Alaska,520,7:00AM,1:04PM,544,7.8,4.0,2018-01-02,JFK,SFO
26339,Virgin America,520,7:00AM,1:04PM,544,7.8,4.0,2018-01-02,JFK,SFO
26340,JetBlue,520,7:32AM,2:30PM,598,8.2,4.0,2018-01-02,JFK,SFO
26341,Virgin America,520,7:00AM,2:00PM,600,7.7,4.0,2018-01-02,JFK,SFO
26342,Alaska,520,7:00AM,2:00PM,600,7.7,4.0,2018-01-02,JFK,SFO
26343,Virgin America,520,5:55PM,1:02AM,607,7.7,4.0,2018-01-02,EWR,SFO
26344,Virgin America,520,7:00AM,3:52PM,712,7.6,4.0,2018-01-02,JFK,SFO
26345,Alaska,520,7:00AM,3:52PM,712,7.6,4.0,2018-01-02,JFK,SFO
26346,United,520,12:25PM,2:06AM,1001,5.9,3.0,2018-01-02,EWR,SFO
26347,Virgin America,520,11:30AM,8:01AM,1411,6.7,4.0,2018-01-02,JFK,SFO
26348,Virgin America,520,9:15AM,8:01AM,1546,6.5,4.0,2018-01-02,JFK,SFO
26349,Alaska,521,4:00PM,9:37PM,517,7.8,4.0,2018-01-02,EWR,SFO
26350,Virgin America,521,4:00PM,9:37PM,517,7.8,4.0,2018-01-02,EWR,SFO
26351,Alaska,521,5:55PM,1:02AM,607,7.7,4.0,2018-01-02,EWR,SFO
26352,Alaska,521,8:00AM,3:52PM,652,7.7,4.0,2018-01-02,EWR,SFO
26353,Virgin America,521,8:00AM,3:52PM,652,7.7,4.0,2018-01-02,EWR,SFO
26354,United,521,8:50AM,6:10PM,740,0.0,3.0,2018-01-02,EWR,SFO
26355,United,522,10:35AM,7:39PM,724,0.0,0.0,2018-01-02,EWR,SFO
26356,United,523,1:40PM,9:21PM,641,7.0,3.0,2018-01-02,EWR,SFO
26357,United,524,6:00AM,1:51PM,651,6.5,3.0,2018-01-02,LGA,SFO
26358,Virgin America,526,4:00PM,1:02AM,722,7.6,4.0,2018-01-02,EWR,SFO
26359,United,527,4:46PM,2:06AM,740,6.9,3.0,2018-01-02,EWR,SFO
26360,Alaska,528,4:05PM,11:13PM,608,7.6,4.5,2018-01-02,EWR,SFO
26361,Virgin America,530,7:00AM,1:02AM,1262,6.9,4.0,2018-01-02,JFK,SFO
26362,United,531,1:30PM,9:55PM,685,0.0,3.0,2018-01-02,EWR,SFO
26363,Alaska,531,4:00PM,1:02AM,722,7.6,4.0,2018-01-02,EWR,SFO
26364,United,534,10:30AM,7:30PM,720,6.4,3.0,2018-01-02,LGA,SFO
26365,American,536,10:30AM,7:55PM,745,7.5,3.0,2018-01-02,LGA,SFO
26366,American,536,7:30AM,4:59PM,749,7.5,3.0,2018-01-02,LGA,SFO
26367,JetBlue,536,7:32AM,5:13PM,761,7.9,4.0,2018-01-02,JFK,SFO
26368,United,541,11:00AM,8:26PM,746,0.0,3.0,2018-01-02,LGA,SFO
26369,United,542,3:10PM,9:23PM,553,0.0,3.0,2018-01-02,EWR,SFO
26370,United,543,7:02AM,3:52PM,710,0.0,3.0,2018-01-02,EWR,SFO
26371,Alaska,545,11:50AM,3:19PM,389,8.6,4.0,2018-01-02,JFK,SFO
26372,Virgin America,545,11:50AM,3:19PM,389,8.6,4.0,2018-01-02,JFK,SFO
26373,Alaska,545,6:59PM,10:46PM,407,8.6,4.0,2018-01-02,JFK,SFO
26374,Virgin America,545,6:59PM,10:46PM,407,8.6,4.0,2018-01-02,JFK,SFO
26375,United,546,1:50PM,9:06PM,616,6.2,3.0,2018-01-02,EWR,SFO
26376,United,546,10:18AM,6:39PM,681,6.6,3.0,2018-01-02,EWR,SFO
26377,United,546,3:00PM,12:28AM,748,7.4,3.0,2018-01-02,EWR,SFO
26378,Virgin America,547,11:00AM,2:35PM,395,8.6,4.0,2018-01-02,EWR,SFO
26379,Alaska,547,11:00AM,2:35PM,395,8.6,4.0,2018-01-02,EWR,SFO
26380,United,548,1:45PM,9:43PM,658,7.0,3.0,2018-01-02,EWR,SFO
26381,United,550,7:50AM,5:04PM,734,7.1,3.0,2018-01-02,LGA,SFO
26382,Virgin America,551,7:50AM,5:25PM,755,7.5,4.0,2018-01-02,JFK,SFO
26383,Alaska,551,7:50AM,5:25PM,755,7.5,4.0,2018-01-02,JFK,SFO
26384,United,554,7:10AM,1:51PM,581,7.6,3.0,2018-01-02,EWR,SFO
26385,United,554,7:10AM,2:43PM,633,7.6,3.0,2018-01-02,EWR,SFO
26386,United,554,7:00AM,3:07PM,667,5.8,3.0,2018-01-02,LGA,SFO
26387,United,554,7:00AM,5:01PM,781,5.7,3.0,2018-01-02,LGA,SFO
26388,United,554,7:00AM,5:01PM,781,5.7,3.0,2018-01-02,LGA,SFO
26389,United,554,10:06AM,9:43PM,877,6.5,3.0,2018-01-02,EWR,SFO
26390,United,555,1:10PM,9:47PM,697,6.7,3.0,2018-01-02,LGA,SFO
26391,American,558,2:45PM,8:41PM,536,7.7,3.0,2018-01-02,EWR,SFO
26392,United,558,10:35AM,5:33PM,598,0.0,0.0,2018-01-02,EWR,SFO
26393,American,558,2:45PM,10:50PM,665,7.5,3.0,2018-01-02,EWR,SFO
26394,American,558,8:30AM,5:01PM,691,7.4,3.0,2018-01-02,EWR,SFO
26395,United,558,1:00PM,9:55PM,715,0.0,3.0,2018-01-02,LGA,SFO
26396,United,559,12:25PM,7:16PM,591,7.7,3.0,2018-01-02,EWR,SFO
26397,United,559,6:20AM,1:51PM,631,6.6,3.0,2018-01-02,EWR,SFO
26398,United,559,8:50AM,5:04PM,674,0.0,3.0,2018-01-02,EWR,SFO
26399,United,559,6:20AM,2:43PM,683,6.6,3.0,2018-01-02,EWR,SFO
26400,Alaska,560,9:00AM,3:51PM,591,7.7,4.5,2018-01-02,EWR,SFO
26401,Alaska,560,4:05PM,12:03AM,658,7.5,4.5,2018-01-02,EWR,SFO
26402,Alaska,560,9:00AM,5:20PM,680,7.5,4.5,2018-01-02,EWR,SFO
26403,American,561,11:03AM,5:38PM,575,6.8,3.0,2018-01-02,JFK,SFO
26404,American,561,11:03AM,7:10PM,667,6.6,3.0,2018-01-02,JFK,SFO
26405,United,562,11:50AM,5:04PM,494,7.4,3.0,2018-01-02,EWR,SFO
26406,United,562,3:02PM,8:20PM,498,0.0,3.0,2018-01-02,EWR,SFO
26407,United,562,5:30PM,11:06PM,516,7.8,3.0,2018-01-02,EWR,SFO
26408,United,562,10:00AM,3:57PM,537,7.6,3.0,2018-01-02,EWR,SFO
26409,American,562,5:01PM,10:58PM,537,7.8,3.0,2018-01-02,JFK,SFO
26410,United,562,7:39AM,1:48PM,549,7.3,3.0,2018-01-02,EWR,SFO
26411,United,562,5:10PM,11:32PM,562,6.9,3.0,2018-01-02,EWR,SFO
26412,United,562,3:17PM,9:44PM,567,7.1,3.0,2018-01-02,EWR,SFO
26413,United,562,3:02PM,10:14PM,612,7.1,3.0,2018-01-02,EWR,SFO
26414,United,562,11:50AM,7:30PM,640,7.0,3.0,2018-01-02,EWR,SFO
26415,United,562,12:35PM,8:20PM,645,0.0,3.0,2018-01-02,EWR,SFO
26416,United,562,3:00PM,11:06PM,666,7.6,3.0,2018-01-02,EWR,SFO
26417,United,562,7:39AM,3:58PM,679,7.0,3.0,2018-01-02,EWR,SFO
26418,United,562,10:00AM,6:24PM,684,7.5,3.0,2018-01-02,EWR,SFO
26419,United,562,3:02PM,11:32PM,690,7.0,3.0,2018-01-02,EWR,SFO
26420,United,562,12:35PM,9:06PM,691,6.1,3.0,2018-01-02,EWR,SFO
26421,United,562,2:20PM,11:06PM,706,7.5,3.0,2018-01-02,EWR,SFO
26422,United,562,7:10AM,3:57PM,707,7.4,3.0,2018-01-02,EWR,SFO
26423,United,564,8:25AM,5:33PM,728,0.0,0.0,2018-01-02,EWR,SFO
26424,Virgin America,564,7:00AM,5:50PM,830,7.4,0.0,2018-01-02,JFK,SFO
26425,Virgin America,565,4:55PM,10:52PM,537,7.8,0.0,2018-01-02,JFK,SFO
26426,Alaska,565,4:55PM,10:52PM,537,7.8,4.0,2018-01-02,JFK,SFO
26427,United,566,3:04PM,2:06AM,842,6.2,3.0,2018-01-02,EWR,SFO
26428,United,575,8:29AM,5:11PM,702,6.9,3.0,2018-01-02,EWR,SFO
26429,American,579,1:10PM,7:10PM,540,6.6,3.0,2018-01-02,EWR,SFO
26430,American,579,6:30AM,12:44PM,554,6.6,3.0,2018-01-02,EWR,SFO
26431,JetBlue,579,7:05AM,2:55PM,650,7.8,4.0,2018-01-02,JFK,SFO
26432,American,579,1:10PM,9:13PM,663,6.5,3.0,2018-01-02,EWR,SFO
26433,JetBlue,579,5:30PM,1:34AM,664,7.8,4.0,2018-01-02,LGA,SFO
26434,American,579,11:05AM,7:10PM,665,6.5,3.0,2018-01-02,EWR,SFO
26435,Virgin America,579,4:55PM,1:02AM,667,7.7,4.0,2018-01-02,JFK,SFO
26436,JetBlue,579,6:30AM,2:55PM,685,7.8,4.0,2018-01-02,LGA,SFO
26437,JetBlue,579,1:59PM,10:32PM,693,7.8,4.0,2018-01-02,LGA,SFO
26438,Virgin America,579,11:30AM,8:06PM,696,7.6,4.0,2018-01-02,JFK,SFO
26439,JetBlue,579,1:55PM,10:32PM,697,7.8,4.0,2018-01-02,JFK,SFO
26440,American,580,2:20PM,7:55PM,515,7.5,3.0,2018-01-02,EWR,SFO
26441,United,580,5:15AM,1:51PM,696,6.5,3.0,2018-01-02,EWR,SFO
26442,JetBlue,585,5:50AM,2:55PM,725,7.7,4.0,2018-01-02,JFK,SFO
26443,United,585,5:00PM,2:06AM,726,0.0,3.0,2018-01-02,LGA,SFO
26444,United,587,7:33AM,1:00PM,507,7.8,3.0,2018-01-02,EWR,SFO
26445,United,587,11:35AM,8:35PM,720,0.0,3.0,2018-01-02,LGA,SFO
26446,United,587,2:53PM,11:59PM,726,6.6,3.0,2018-01-02,LGA,SFO
26447,Alaska,589,11:30AM,5:50PM,560,7.8,4.0,2018-01-02,JFK,SFO
26448,Alaska,589,9:15AM,3:52PM,577,7.8,4.0,2018-01-02,JFK,SFO
26449,Alaska,589,4:55PM,1:02AM,667,7.7,4.0,2018-01-02,JFK,SFO
26450,Alaska,589,9:15AM,5:50PM,695,7.6,4.0,2018-01-02,JFK,SFO
26451,Alaska,589,11:30AM,8:06PM,696,7.6,4.0,2018-01-02,JFK,SFO
26452,United,589,8:30AM,6:39PM,789,6.2,3.0,2018-01-02,LGA,SFO
26453,United,592,10:00AM,3:11PM,491,0.0,3.0,2018-01-02,LGA,SFO
26454,United,592,2:45PM,8:20PM,515,0.0,3.0,2018-01-02,LGA,SFO
26455,United,592,9:00AM,3:11PM,551,6.9,3.0,2018-01-02,LGA,SFO
26456,United,592,5:09PM,11:37PM,568,7.2,3.0,2018-01-02,LGA,SFO
26457,United,592,2:53PM,9:44PM,591,6.6,3.0,2018-01-02,LGA,SFO
26458,United,592,5:09PM,12:12AM,603,7.1,3.0,2018-01-02,LGA,SFO
26459,United,592,8:00AM,3:11PM,611,6.9,3.0,2018-01-02,LGA,SFO
26460,United,592,2:45PM,10:14PM,629,7.1,3.0,2018-01-02,LGA,SFO
26461,United,592,10:16AM,5:57PM,641,7.1,3.0,2018-01-02,LGA,SFO
26462,United,592,3:42PM,11:37PM,655,6.7,3.0,2018-01-02,LGA,SFO
26463,United,592,7:00AM,3:11PM,671,7.0,3.0,2018-01-02,LGA,SFO
26464,United,592,3:42PM,12:12AM,690,6.6,3.0,2018-01-02,LGA,SFO
26465,United,593,8:00AM,3:58PM,658,6.0,3.0,2018-01-02,LGA,SFO
26466,United,593,9:00AM,5:04PM,664,6.3,3.0,2018-01-02,LGA,SFO
26467,United,593,7:00AM,3:58PM,718,6.1,3.0,2018-01-02,LGA,SFO
26468,United,595,5:15AM,12:51PM,636,6.3,3.0,2018-01-02,EWR,SFO
26469,United,595,5:15AM,1:51PM,696,6.1,3.0,2018-01-02,EWR,SFO
26470,American,596,2:20PM,10:58PM,698,7.2,0.0,2018-01-02,EWR,SFO
26471,United,596,8:00AM,6:24PM,804,5.9,3.0,2018-01-02,LGA,SFO
26472,United,597,10:18AM,7:16PM,718,7.5,3.0,2018-01-02,EWR,SFO
26473,United,599,11:59AM,8:35PM,696,0.0,3.0,2018-01-02,EWR,SFO
26474,United,602,12:31PM,8:14PM,643,7.1,3.0,2018-01-02,EWR,SFO
26475,United,602,7:43AM,3:48PM,665,6.7,3.0,2018-01-02,EWR,SFO
26476,United,602,7:43AM,4:56PM,733,6.6,3.0,2018-01-02,EWR,SFO
26477,JetBlue,603,8:15AM,2:55PM,580,7.9,4.0,2018-01-02,EWR,SFO
26478,JetBlue,603,5:59PM,1:34AM,635,7.8,4.0,2018-01-02,EWR,SFO
26479,United,607,8:30AM,4:01PM,631,6.0,3.0,2018-01-02,LGA,SFO
26480,United,607,8:30AM,4:49PM,679,5.9,3.0,2018-01-02,LGA,SFO
26481,United,607,8:30AM,6:22PM,772,5.8,3.0,2018-01-02,LGA,SFO
26482,United,607,8:30AM,6:22PM,772,5.8,3.0,2018-01-02,LGA,SFO
26483,United,609,5:15AM,11:52AM,577,6.1,3.0,2018-01-02,EWR,SFO
26484,JetBlue,609,5:45AM,2:55PM,730,7.7,4.0,2018-01-02,EWR,SFO
26485,United,610,7:50AM,3:07PM,617,6.3,3.0,2018-01-02,LGA,SFO
26486,United,610,6:05AM,3:07PM,722,5.7,3.0,2018-01-02,LGA,SFO
26487,United,610,7:50AM,5:01PM,731,6.1,3.0,2018-01-02,LGA,SFO
26488,United,610,5:55AM,3:07PM,732,6.2,3.0,2018-01-02,LGA,SFO
26489,United,610,6:05AM,5:01PM,836,5.6,3.0,2018-01-02,LGA,SFO
26490,American,616,2:30PM,11:00PM,690,7.0,3.0,2018-01-02,JFK,SFO
26491,United,618,12:31PM,9:54PM,743,0.0,0.0,2018-01-02,EWR,SFO
26492,United,619,12:00PM,7:30PM,630,0.0,3.0,2018-01-02,LGA,SFO
26493,United,625,6:00AM,2:43PM,703,6.6,3.0,2018-01-02,LGA,SFO
26494,United,625,6:00AM,2:43PM,703,5.8,3.0,2018-01-02,LGA,SFO
26495,United,625,7:00AM,3:57PM,717,6.1,3.0,2018-01-02,LGA,SFO
26496,United,630,8:50AM,5:11PM,681,0.0,3.0,2018-01-02,EWR,SFO
26497,United,630,9:59PM,7:47AM,768,7.4,3.0,2018-01-02,EWR,SFO
26498,United,635,8:20AM,2:38PM,558,7.0,3.0,2018-01-02,EWR,SFO
26499,Alaska,641,1:00PM,10:52PM,772,7.5,0.0,2018-01-02,JFK,SFO
26500,United,642,7:33AM,1:59PM,566,7.7,0.0,2018-01-02,EWR,SFO
26501,United,644,5:55AM,12:49PM,594,6.8,3.0,2018-01-02,LGA,SFO
26502,United,645,11:35AM,8:00PM,685,6.1,3.0,2018-01-02,LGA,SFO
26503,United,646,7:33AM,3:58PM,685,6.2,3.0,2018-01-02,EWR,SFO
26504,United,647,9:30AM,8:35PM,845,0.0,3.0,2018-01-02,EWR,SFO
26505,United,652,6:20AM,2:17PM,657,5.7,3.0,2018-01-02,EWR,SFO
26506,United,652,7:39AM,4:12PM,693,6.2,3.0,2018-01-02,EWR,SFO
26507,United,655,6:05AM,11:37AM,512,7.0,3.0,2018-01-02,EWR,SFO
26508,United,655,6:05AM,11:52AM,527,7.5,3.0,2018-01-02,EWR,SFO
26509,United,655,3:00PM,8:52PM,532,7.7,3.0,2018-01-02,EWR,SFO
26510,United,655,8:50AM,3:11PM,561,0.0,3.0,2018-01-02,EWR,SFO
26511,United,655,5:10PM,11:37PM,567,0.0,3.0,2018-01-02,EWR,SFO
26512,United,655,2:20PM,8:52PM,572,7.6,3.0,2018-01-02,EWR,SFO
26513,United,655,12:15PM,7:16PM,601,7.1,3.0,2018-01-02,EWR,SFO
26514,United,655,5:10PM,12:12AM,602,0.0,3.0,2018-01-02,EWR,SFO
26515,United,655,8:08AM,3:34PM,626,6.8,0.0,2018-01-02,EWR,SFO
26516,United,655,10:20AM,5:57PM,637,6.8,3.0,2018-01-02,EWR,SFO
26517,United,655,3:50PM,11:37PM,647,7.2,3.0,2018-01-02,EWR,SFO
26518,United,655,5:10PM,1:17AM,667,7.3,3.0,2018-01-02,EWR,SFO
26519,United,655,3:50PM,12:12AM,682,7.1,3.0,2018-01-02,EWR,SFO
26520,United,655,4:00PM,12:28AM,688,7.4,3.0,2018-01-02,EWR,SFO
26521,United,655,10:25AM,7:16PM,711,6.6,3.0,2018-01-02,EWR,SFO
